rank,uri,artist_names,track_name,source,peak_rank,previous_rank,days_on_chart,streams
160,"spotify:track:0xzI1KAr0Yd9tv8jlIk3sn","benny blanco, BTS, Snoop Dogg","Bad Decisions (with BTS & Snoop Dogg)","Friends Keep Secrets/Interscope Records",52,155,28,"21546"
161,"spotify:track:75UMtPC77vqKRwfSuYuNPO","Kevin Kaarl","San Lucas","Kevin Kaarl",55,153,145,"21364"
162,"spotify:track:6srBp90EwADKAF7PorGiUC","Adolescent's Orquesta","Virgen","KORTA RECORDS",64,163,360,"21269"
163,"spotify:track:0VjIjW4GlUZAMYd2vXMi3b","The Weeknd","Blinding Lights","Republic Records",10,157,1001,"21256"
164,"spotify:track:0UXlu64mDLvfzR8IXMz06J","Christian Nodal","Ya No Somos Ni Seremos","Producciones Ladon, S.A de C.V.",40,168,196,"21223"
165,"spotify:track:1igXQJ8h25DY4AiVgyGohE","Louis Tomlinson","Bigger Than Me","BMG Rights Management (UK) Ltd",165,-1,1,"21149"
166,"spotify:track:0nDGgXV5oI8TdAmWjUx65l","J Balvin, Ryan Castro","Nivel De Perreo","Sueños Globales, LLC",27,165,63,"21118"
167,"spotify:track:0UvZcEfpzVyx47QsRbjyBz","Bad Bunny","El Apagón","Rimas Entertainment LLC",23,161,119,"20950"
168,"spotify:track:7DhYjNLksXZhbRQeheAums","Bacilos","Caraluna","WEA Latina",85,164,2044,"20837"
169,"spotify:track:1yoMvmasuxZfqHEipJhRbp","Maluma","Hawái","Sony Music Latin",1,158,765,"20692"
170,"spotify:track:4ubwzNjqHGaZZ5k06PDx1H","Grupo Niche","Sin Sentimientos","Sony Tropical",104,170,365,"20563"
171,"spotify:track:7d7aPD2oxuzjhOZnu4Dj23","Natti Natasha, Daddy Yankee, Wisin & Yandel","Mayor Que Usted","Pina Records",127,177,58,"20471"
172,"spotify:track:3eFL5cxO22TpyjK3wNb27q","Feid","TE MATA","Universal Music Latino",5,166,378,"20417"
173,"spotify:track:54ipXppHLA8U4yqpOFTUhr","Imagine Dragons","Bones","Kid Ina Korner / Interscope",155,169,29,"20369"
174,"spotify:track:5dtzqRtiXKftAk6B6vxUmr","Alvaro Diaz, Feid, Tainy","Llori Pari","UMG Recordings, Inc./Universal Music Latino",63,172,65,"20194"
175,"spotify:track:5q2JbCNi4FcnglgPfxcV65","Anuel AA, Daddy Yankee, Zion & Lennox, Farruko, Wisin","Sola (Remix)","Spiff TV, LLC / Real Hasta La Muerte, Inc.",5,180,1006,"20181"
176,"spotify:track:01EzG8Qg7oQqYMTNV5YkOW","Julianno Sosa, King Savagge","Cochinae","Sosa Mafia Records",101,184,111,"20089"
177,"spotify:track:5QSYWruQQ7kBCHScI4xJ9g","Manuel Medrano","Bajo El Agua","WM Mexico",40,178,1881,"19929"
178,"spotify:track:79zvVrn65ksbiGQxrtV4I5","Don Omar","Guaya Guaya","UMLE - Machete",165,182,15,"19928"
179,"spotify:track:1A7rUacip28yYERtzuQZ55","Feid","CORONE","Universal Music Latino",4,175,255,"19797"
180,"spotify:track:66uR26h9WTxwKhJCWnz5J9","Feid","Nieve","UMLE - Latino",12,174,182,"19657"
181,"spotify:track:2ctjDCCg1wHoQSjIJ8p6U4","Plan B","Candy","Pina Records",152,171,92,"19576"
182,"spotify:track:5g7sDjBhZ4I3gcFIpkrLuI","Bruno Mars","Locked out of Heaven","Atlantic Records",71,176,408,"19572"
183,"spotify:track:5J7teKIJGtqVypgYI6sqXj","Bad Bunny, Mora","Una Vez","Rimas Entertainment LLC",28,173,539,"19565"
184,"spotify:track:0akyEssGRVHstqCSWXusJL","Ed Maverick","Fuentes de Ortiz","Universal Music Mexico",71,183,572,"19321"
185,"spotify:track:7jtQIBanIiJOMS6RyCx6jZ","Tom Odell","Another Love","ITNO/Columbia",168,179,9,"19164"
186,"spotify:track:7ef4DlsgrMEH11cDZd32M6","Calvin Harris, Dua Lipa","One Kiss (with Dua Lipa)","Sony Music UK",26,186,535,"19079"
187,"spotify:track:2n7ohqg1s68ToAHh4u9mcW","Bad Bunny","Vete","Rimas Entertainment LLC",2,187,1011,"18853"
188,"spotify:track:5WVZfMIrS6hbvwG8hpRHCR","The Noise, Zion & Lennox","Me Pones en Tensión","The Noise",104,-1,155,"18794"
189,"spotify:track:0hzC5kZ6qKZJ9ybyW75VV8","Chris Lebron, Sech, Jay Wheeler","Desde Mis Ojos - Remix","2022 SONAR",71,185,103,"18755"
190,"spotify:track:4eecTlhTsAR8JMQXZmkbiT","Dímelo Flow, Sech, Dalex, Justin Quiles, Arcangel, De La Ghetto, Lenny Tavárez","Se Le Ve","Rich Music",18,191,275,"18691"
191,"spotify:track:3u2jlo9kygiIAq7SPVuw6S","Dalmata","Dile a Tu Amiga","FM MUSIC CORP Y ASOCIADOS",186,200,10,"18559"
192,"spotify:track:3nDNXKBb5fRTuQXpeowWTT","Wisin & Yandel","Algo Me Gusta De Ti","UMLE - Machete",166,-1,7,"18496"
193,"spotify:track:4jhHaLksdP8DJZzxYAjOSz","Eladio Carrion, Bad Bunny","Kemba Walker","Rimas Entertainment LLC",85,193,33,"18494"
194,"spotify:track:4vCAzANUWDE24URV6wQ4ra","Bad Bunny","Otra Noche en Miami","Rimas Entertainment LLC",43,190,376,"18492"
195,"spotify:track:3AJwUDP919kvQ9QcozQPxg","Coldplay","Yellow","Parlophone UK",125,196,75,"18487"
196,"spotify:track:7o2CTH4ctstm8TNelqjb51","Guns N' Roses","Sweet Child O' Mine","Guns N Roses P&D",108,194,786,"18443"
197,"spotify:track:6qXKkWIJlEYgWOvvnaHVms","Feid, Ñejo","FERXXO X ÑEJO","JP Entertainment (Jorge Pino)",29,197,357,"18390"
198,"spotify:track:5ZyNCQmxZlYZfAHeJXTkI2","Feid","JORDAN IV","Universal Music Latino",7,198,284,"18222"
199,"spotify:track:2QjOHCTQ1Jl3zawyYOpxh6","The Neighbourhood","Sweater Weather","Columbia",103,192,366,"18172"
200,"spotify:track:3bBdvKYZDMbjnwwzDgnjWx","Ryan Castro, Blessd","Niña de Mis Sueños","Sony Music Entertainment",5,188,223,"18154"
