rank,uri,artist_names,track_name,source,peak_rank,previous_rank,days_on_chart,streams
35,"spotify:track:22skzmqfdWrjJylampe0kt","Macklemore & Ryan Lewis, Macklemore, Ryan Lewis, Ray Dalton","Can't Hold Us (feat. Ray Dalton)","Macklemore",20,29,451,"118378"
36,"spotify:track:2H7jZg2HliuQhZjfBblLrZ","Pashanim","Sommergewitter","Urban",1,62,191,"116093"
37,"spotify:track:0lQ2obtzmAsJu9xk3D6FqH","Pascal Letoublon, Leony","Friendships (Lost My Love)","Virgin",28,28,122,"108167"
38,"spotify:track:2gQPv5jvVPqU2a9HhMNO1v","BoyWithUke","Toxic","Republic Records",16,100,81,"107989"
39,"spotify:track:3kvm9xedJN0uVx9kFmcFdf","Jnr Choi, Sam Tompkins","TO THE MOON","Jnr Choi/Epic",29,84,12,"105320"
40,"spotify:track:0b18g3G5spr4ZCkz7Y6Q0Q","Majestic, Boney M.","Rasputin","NITRON music",20,20,195,"104276"
41,"spotify:track:6hw1Sy9wZ8UCxYGdpKrU6M","Apache 207","Roller","Four Music Local",1,53,860,"103290"
42,"spotify:track:3iw6V4LH7yPj1ESORX9RIN","Nathan Evans, 220 KID, Billen Ted","Wellerman - Sea Shanty / 220 KID x Billen Ted Remix","Polydor Records",2,25,317,"103185"
43,"spotify:track:6f3Slt0GbA2bPZlz0aIFXN","Tiësto","The Business","Atlantic Records",3,34,437,"102435"
44,"spotify:track:0Xh6R6XLoTDRBYriQRgkHj","David Guetta, Kid Cudi","Memories (feat. Kid Cudi)","Parlophone (France)",14,22,274,"100543"
45,"spotify:track:46HNZY1i7O6jwTA7Slo2PI","Coldplay, BTS","My Universe","Parlophone UK",37,71,99,"100182"
46,"spotify:track:1h3d2lvISrSIV6fS89U51S","ART","Belgisches Viertel","23HOURS",7,98,127,"98060"
47,"spotify:track:01I8aPBUJIMzCtHsCVvmq5","Luciano","SUVs","URBAN",1,88,29,"97441"
48,"spotify:track:6a3kNt1UlUOapDKmEr3JzZ","Bausa, Apache 207","Madonna","WM Germany",1,32,315,"97025"
49,"spotify:track:0e8nrvls4Qqv5Rfa2UhqmO","Lil Nas X","THATS WHAT I WANT","Columbia",15,75,106,"95959"
50,"spotify:track:5F3sqL2deoeV2kr8Vn9H4V","Dardan, Nimo","B.I.B.O.","Hypnotize Entertainment",2,94,113,"95675"
51,"spotify:track:6VcBDMF2ykm5HDcJMVLRZW","Glockenbach, ClockClock","Brooklyn","WEFOR",45,78,13,"95472"
52,"spotify:track:6cx06DFPPHchuUAcTxznu9","Joel Corry, MNEK","Head & Heart (feat. MNEK)","Atlantic Records UK",1,27,531,"95301"
53,"spotify:track:3Wrjm47oTz2sjIgck11l5e","Måneskin","Beggin'","RCA Records Label",1,70,216,"94042"
54,"spotify:track:2KnLkZ3z7PO3kgVGHGqDpD","Shawn Mendes","It'll Be Okay","Shawn Mendes LP4-5 PS/ Island",30,111,30,"93817"
55,"spotify:track:5rb9QrpfcKFHM1EUbSIurX","Usher, Lil Jon, Ludacris","Yeah! (feat. Lil Jon & Ludacris)","LaFace Records",42,42,80,"93196"
56,"spotify:track:6KKEjDiimNHEHRixna4Dtt","Eddin","I Ke Harru","Epic/Eddin",7,110,22,"92945"
57,"spotify:track:1F80MEkZA9yTlpMQp9dhht","Tinlicker, Helsloot","Because You Move Me","B1 Recordings",11,65,198,"92743"
58,"spotify:track:2USlegnFJLrVLpoVfPimKB","Gabry Ponte, LUM!X, Prezioso","Thunder","Spinnin' Records",39,39,210,"91428"
59,"spotify:track:5wCdJxq3lbU71XllH2BuWW","Jamule","Jung","Life Is Pain",6,83,15,"90413"
60,"spotify:track:46OCZYetGZYSxpKRJ8epzp","Gzuz, Maxwell","Genau so Eine","187 Strassenbande",1,87,16,"90265"
61,"spotify:track:0xfMlIW8lS40qvpsUw1l0X","Kungs","Never Going Home","Universal Music Division Island Def Jam",41,41,126,"89613"
62,"spotify:track:6myefhZIHsPCDloC1iu8KS","Ikke Hüftgold","Ich schwanke noch","Summerfield Records",62,66,31,"88906"
63,"spotify:track:3nOz1U41SZZ0N3fuUWr9nb","Emmy Meli","I AM WOMAN","Disruptor Records/Arista Records",38,85,39,"88129"
64,"spotify:track:7GIlBNE6pZRfoRfo4oL7f0","HBz","King Kong","Virgin",20,44,211,"87975"
65,"spotify:track:3RM5RpRDDdST1njqOMG141","Culcha Candela","Monsta","Sony Music/CULCHA SOUND",43,43,51,"87920"
66,"spotify:track:1SC5rEoYDGUK4NfG82494W","Lil Nas X","MONTERO (Call Me By Your Name)","Columbia",1,79,281,"87484"
67,"spotify:track:0CAfXk7DXMnon4gLudAp7J","Flo Rida, T-Pain","Low (feat. T-Pain)","Poe Boy/Atlantic",45,55,106,"85559"
