rank,uri,artist_names,track_name,source,peak_rank,previous_rank,days_on_chart,streams
130,"spotify:track:2ez3Jmw9dFAJEGX1naEqBg","Jazeek","Blunt für dich","Good Kid Records & VENTURA Records",14,119,47,"64786"
131,"spotify:track:05Mp2UJulSttxQ4E6hQPH3","Bonez MC, RAF Camora, Maxwell","Ohne mein Team","UME - Global Clearing House",8,123,1651,"64671"
132,"spotify:track:4ek0PMXX1qyom9xTqVx3Wz","FOURTY, Jamule","SHOTS","Life Is Pain",7,117,12,"63731"
133,"spotify:track:1BHgWnOYgtAHhMZU73co1D","KASIMIR1441, badmómzjay, WILDBWOYS","Ohne Dich","Bis Es Klappt Records",1,136,375,"63493"
134,"spotify:track:30YfM60marCBbIDOVxa7Lk","LEA, LUNA","Küsse wie Gift","Sony Music/Treppenhaus Records",17,140,86,"63234"
135,"spotify:track:2omzZ5Edn2sMpQxvARgbwj","David Puentez, Isaak Guderian","Baby Steps","WM Germany",63,137,9,"62259"
136,"spotify:track:3M0lSi5WW79CXQamgSBIjx","Chase Atlantic","Swim","Warner Records",136,142,12,"61976"
137,"spotify:track:2dWNKXTs5z7Iu1g0kYh4Xe","Becky Hill, Topic","My Heart Goes (La Di Da) (feat. Topic)","Polydor Records",72,145,100,"61227"
138,"spotify:track:79lc69ZXfL4WmJIzVSDmWT","187 Strassenbande, Bonez MC, Frauenarzt","Extasy","187 Strassenbande",1,141,265,"60846"
139,"spotify:track:4bJygwUKrRgq1stlNXcgMg","t.A.T.u.","All The Things She Said","Interscope",112,139,33,"60831"
140,"spotify:track:6cx06DFPPHchuUAcTxznu9","Joel Corry, MNEK","Head & Heart (feat. MNEK)","Atlantic Records UK",1,146,562,"60788"
141,"spotify:track:5ZIFzmhVJRO3tRwtBXrPXh","Miksu / Macloud, Nimo, Jamule","Frag mich nicht","FUTURA",1,-1,288,"60773"
142,"spotify:track:35iR1qzexmbcUSgA01S4gI","Milky Chance","Colorado","Muggelig Records GmbH",27,134,192,"60710"
143,"spotify:track:5QO79kh1waicV47BqGRL3g","The Weeknd","Save Your Tears","Republic Records",5,143,375,"60613"
144,"spotify:track:0xfMlIW8lS40qvpsUw1l0X","Kungs","Never Going Home","Universal Music Division Island Def Jam",41,138,157,"60607"
145,"spotify:track:5yz5dtiydNS3xrdU2ql5nL","SDP","Du hast gehofft","Nur Musik Ist Schöner",80,129,5,"60553"
146,"spotify:track:2hBkoDhuGk2AtSCprEFDFP","Ray Dalton, Alvaro Soler","Manila","Epic Local",146,175,7,"60088"
147,"spotify:track:285pBltuF7vW8TeWk8hdRR","Juice WRLD","Lucid Dreams","Juice WRLD Mixtape / ISR P&D",13,148,952,"59879"
148,"spotify:track:1v7L65Lzy0j0vdpRjJewt1","Eminem","Lose Yourself - From ""8 Mile"" Soundtrack","Aftermath",98,152,576,"59488"
149,"spotify:track:2knDuFWczh1Wv92eBAdPTa","Jamule","Liege wieder wach","Life Is Pain",1,147,275,"59428"
150,"spotify:track:5wTppCMe8AtTcmYX9K8apU","NGEE","STRASSENGESCHICHTEN","Bra Musik",9,131,12,"59391"
151,"spotify:track:1IC0sKKupJ5WnnK5EgCrau","Michael Patrick Kelly","Blurry Eyes","Columbia Local",147,169,14,"58989"
152,"spotify:track:7hU3IHwjX150XLoTVmjD0q","LISA","MONEY","YG Entertainment/Interscope Records",9,149,127,"58902"
153,"spotify:track:5wANPM4fQCJwkGd4rN57mH","Olivia Rodrigo","drivers license","Olivia Rodrigo PS",1,151,355,"58891"
154,"spotify:track:7GIlBNE6pZRfoRfo4oL7f0","HBz","King Kong","Virgin",20,150,242,"58546"
155,"spotify:track:4rPkN1FMzQyFNP9cLUGIIB","Dua Lipa","Love Again","Warner Records",66,156,118,"58359"
156,"spotify:track:4jPy3l0RUwlUI9T5XHBW2m","24kGoldn, iann dior","Mood (feat. iann dior)","Records/Columbia",1,154,514,"57580"
157,"spotify:track:65Aiez5VmfQpo3t4bCOn4Z","Montez","Auf & Ab - Piano Version","Vertigo Berlin",49,153,48,"57569"
158,"spotify:track:4SqWKzw0CbA05TGszDgMlc","The Walters","I Love You So","Warner Records",131,158,10,"57429"
159,"spotify:track:5YaskwnGDZFDRipaqzbwQx","ATB, Topic, A7S","Your Love (9PM)","Virgin",6,159,367,"57341"
160,"spotify:track:3iw6V4LH7yPj1ESORX9RIN","Nathan Evans, 220 KID, Billen Ted","Wellerman - Sea Shanty / 220 KID x Billen Ted Remix","Polydor Records",2,161,348,"56621"
161,"spotify:track:0GNjWpalAKCPpRlqxyr1eO","Edo Saiya","Trilogy Vinyl","recordJet",58,135,5,"56403"
162,"spotify:track:6hRGUrBdquldxkBmS53wju","KC Rebell","100 KM/H","Rebell Army",5,144,12,"56197"
163,"spotify:track:30bqVoKjX479ab90a8Pafp","Lil Peep","Star Shopping","Lil Peep",56,157,290,"55670"
164,"spotify:track:0u2P5u6lvoDfwTYjAADbn4","Billie Eilish, Khalid","lovely (with Khalid)","Darkroom",46,160,834,"55589"
165,"spotify:track:2qODs6APT7sJTne7AZJPmx","Bibi Blocksberg","Bibi Blocksberg Lied","Kiddinx/WM Germany",107,163,67,"54971"
166,"spotify:track:4hSB0xoFaIVCcWeYVtjiZ0","OMG","Melodie","OMG",60,155,49,"54719"
167,"spotify:track:5TWILNgPPsX8Vweesc88zH","Samo104","Fuck Love","Samo104",33,188,271,"54470"
168,"spotify:track:4XvcHTUfIlWfyJTRG0aqlo","Sleepy Hallow","2055","Winners Circle/RCA Records",61,165,169,"54428"
169,"spotify:track:5UFbfXuj4TjirzmcvTFBBy","CRO","Bad Chick","BMG Rights Management",169,-1,1,"53998"
170,"spotify:track:5H95n43z0KFcXGCEc0ewe1","AVAION","Pieces","RCA Local",168,168,7,"53985"
171,"spotify:track:2tpWsVSb9UEmDRxAl1zhX1","OneRepublic","Counting Stars","Mosley / Interscope",138,170,41,"53704"
172,"spotify:track:3gUVLJZ0JoGRuoRNUCIYsI","Luciano","SCHMETTERLING","URBAN",1,166,216,"53362"
173,"spotify:track:7ucTEwb8eRMpRlA744gjOo","Montez, badmómzjay","Mond","Vertigo Berlin",2,181,109,"53274"
174,"spotify:track:1KwLkHOnyWedxyhZBOIHUM","Dardan, Nimo, Mozzik","Per Ty (feat. Mozzik)","Hypnotize Entertainment",4,174,92,"53269"
175,"spotify:track:4btFHqumCO31GksfuBLLv3","Ed Sheeran","Overpass Graffiti","Atlantic Records UK",15,193,67,"53145"
176,"spotify:track:1jwi2hdepSbFkuBjOore8i","PA Sports","IDWK","Life Is Pain",28,167,75,"53033"
177,"spotify:track:2pPO9YecZimmuVQfIzfV6U","Ofenbach, Lagique","Wasted Love (feat. Lagique)","Elektra France",10,190,339,"52963"
178,"spotify:track:7J6AZhKrz1hxJPbUjzT4K7","1986zig","Wir beide","Good Kid Records & Polydor x Island Records",173,173,4,"52844"
