rank,uri,artist_names,track_name,source,peak_rank,previous_rank,days_on_chart,streams
88,"spotify:track:3eFL5cxO22TpyjK3wNb27q","Feid","TE MATA","Universal Music Latino",5,78,255,"22662"
89,"spotify:track:69Ej1xrGjOcHvIMtMKxK0G","Don Omar","Dile","UMLE - Machete",87,89,533,"22298"
90,"spotify:track:1HhNoOuqm1a5MXYEgAFl8o","Imagine Dragons, JID, Arcane, League of Legends","Enemy (with JID) - from the series Arcane League of Legends","Kid Ina Korner / Interscope",31,96,176,"22098"
91,"spotify:track:1WvrDdouh6C51In1SdATbq","KAROL G","BICHOTA","UMLE - Latino",2,88,556,"22061"
92,"spotify:track:58sCyRSFBV0m60kbV9rtp9","Silvestre Dangond","Las Locuras Mías","Sony Music Latin",5,105,557,"21913"
93,"spotify:track:2B4GHvToeLTOBB4QLzW3Ni","Farruko","Pepas","Sony Music Latin",2,97,295,"21887"
94,"spotify:track:0UXlu64mDLvfzR8IXMz06J","Christian Nodal","Ya No Somos Ni Seremos","Producciones Ladon, S.A de C.V.",40,104,73,"21771"
95,"spotify:track:2XIc1pqjXV3Cr2BQUGNBck","Bad Bunny, ROSALÍA","LA NOCHE DE ANOCHE","Rimas Entertainment LLC",2,93,520,"21741"
96,"spotify:track:0akyEssGRVHstqCSWXusJL","Ed Maverick","Fuentes de Ortiz","Universal Music Mexico",71,100,453,"21478"
97,"spotify:track:5jW3rF4URMdK7tO2xjS5EI","Paulo Londra","Tal Vez","WEA Latina",5,98,1079,"21307"
98,"spotify:track:57Ba26w9eoXx8BBUNgRNLV","Super Yei, Jone Quest, Sammy, Myke Towers, Lenny Tavárez, Rafa Pabön","La Forma en Que Me Miras","2020 Superiority | Powered by GLAD EMPIRE, LLC",58,94,953,"21287"
99,"spotify:track:2q9udNV9NK0BL3q9p6TLxf","ChiChi Peralta, Jandy Feliz","Procura","Caiman Music",46,115,928,"21185"
100,"spotify:track:5c4KBG3ATUOmP8y2KHGGoI","Maluma","Cositas de la USA","Sony Music Latin",46,92,101,"21154"
101,"spotify:track:16ONd70tvWAaLIc6hcLzaG","Christian Nodal","Aquí Abajo","Universal Music Mexico",37,121,602,"20947"
102,"spotify:track:3lGMtkONrZdJ8kTCg6KIFf","Natalia Lafourcade","Hasta la Raíz","RCA Records Label",53,102,174,"20896"
103,"spotify:track:1bRex9K0O9h0Nr5vD2M8AQ","Blessd, The Rudeboyz","Hace Tiempo","WEA Latina",12,91,299,"20858"
104,"spotify:track:71iAechwVKGu26pahzFL0k","Morat","Cuando Nadie Ve","Universal Music Spain S.L.",21,99,1173,"20744"
105,"spotify:track:1FlL8ycld6uVDDyhV7P5FA","Rauw Alejandro","Cúrame","Sony Music Latin/Duars Entertainment",17,101,280,"20563"
106,"spotify:track:0Bv7O6fmZk3GrNQFYJaXPn","La Pantera, Quevedo, Juseph, Abhir Hathi, Bejo, Cruz Cafuné, EL IMA","Cayó La Noche (feat. Cruz Cafuné, Abhir Hathi, Bejo, EL IMA) [Remix]","La Pantera",45,103,82,"20535"
107,"spotify:track:5eaLGyPrVG7FbZ5vVnBm93","Blessd, Maluma","IMPOSIBLE - REMIX","Sony Music Latin",12,95,354,"20311"
108,"spotify:track:2TzkIzgzIHhewMxyh1u4hh","Kevin Kaarl","Vámonos a Marte","Kevin Kaarl",94,116,320,"20282"
109,"spotify:track:6srBp90EwADKAF7PorGiUC","Adolescent's Orquesta","Virgen","KORTA RECORDS",64,117,237,"20176"
110,"spotify:track:5kqNIqFjijuzvVLhuY9B8j","Bad Bunny","La Zona","Rimas Entertainment LLC",20,109,125,"20163"
111,"spotify:track:2TH65lNHgvLxCKXM3apjxI","Bad Bunny, Tainy","Callaita","Rimas Entertainment LLC",1,113,1062,"20152"
112,"spotify:track:4eDjNcAyIuJFhQ31Fvvoc1","J Alvarez, Ñejo & Dalmata","Sexo, Sudor y Calor","On Top of the World Music",106,106,269,"20129"
113,"spotify:track:5RubKOuDoPn5Kj5TLVxSxY","Bad Bunny","TE MUDASTE","Rimas Entertainment LLC",3,107,518,"19946"
114,"spotify:track:6ifUES3keWjwXgae8pXI3o","Danny Ocean","Me Rehúso","Atlantic Records",1,112,1939,"19890"
115,"spotify:track:6eRmG7DPom2FfRNAoCmjqb","Frankie Ruiz","Deseándote","National Own",112,133,139,"19862"
116,"spotify:track:6adK8xCmHfwko5N1FEDqoT","Joaquin Guiller","Usted No Me Olvida","YT Rocket",37,129,304,"19856"
117,"spotify:track:2naqSVQHgiaoEpxtkVOhmK","Dimension Latina","Llorarás","Musart-Balboa",34,134,714,"19630"
118,"spotify:track:4f49sFQko7jHLEFd3tCf5p","Don Omar","Ojitos Chiquitos","UMLE - Machete",111,111,327,"19465"
119,"spotify:track:46HNZY1i7O6jwTA7Slo2PI","Coldplay, BTS","My Universe","Parlophone UK",11,152,214,"19389"
120,"spotify:track:5g7sDjBhZ4I3gcFIpkrLuI","Bruno Mars","Locked out of Heaven","Atlantic Records",71,110,288,"19339"
121,"spotify:track:2n7ohqg1s68ToAHh4u9mcW","Bad Bunny","Vete","Rimas Entertainment LLC",2,122,888,"19319"
122,"spotify:track:5PjdY0CKGZdEuoNab3yDmX","The Kid LAROI, Justin Bieber","STAY (with Justin Bieber)","Columbia",15,118,295,"19292"
123,"spotify:track:7dT9D6117e5DbhnKxDLNW9","Kevin Kaarl","Colapso","Kevin Kaarl",100,137,37,"19088"
124,"spotify:track:0MT6qJd7wKlWjH7tP7oWHi","KAROL G","EL BARCO","UMLE - Latino",20,108,372,"18996"
125,"spotify:track:7DhYjNLksXZhbRQeheAums","Bacilos","Caraluna","WEA Latina",85,130,1921,"18885"
126,"spotify:track:0BenZn1xELuxhb7Pjwyjxv","Don Omar, Plan B","Hooka","UMLE - Machete",109,123,67,"18717"
127,"spotify:track:0VjIjW4GlUZAMYd2vXMi3b","The Weeknd","Blinding Lights","Republic Records",10,126,878,"18645"
128,"spotify:track:7bx66Je824Iak8c1CfsMrE","Blessd, Javiielo, Neutro Shorty, Big Soto","Dos Problemas (feat. Big Soto) - Remix","WM Mexico",26,119,269,"18518"
129,"spotify:track:798ahLNEcoFER7Vywg1FMT","Calibre 50","A La Antigüita","Andaluz Music, LLC",116,144,71,"18518"
130,"spotify:track:7cx9L3i88euMfx1oNCqDAD","Boza, Lunay, Lenny Tavárez, Juhn, Beéle","Ella - Remix","Sony Music Latin",29,125,181,"18367"
131,"spotify:track:7iqOIHHEmu6Vhw25GgQ2eA","J Balvin, Sech","Una Nota","Sueños Globales, LLC",4,120,234,"18338"
132,"spotify:track:5WVZfMIrS6hbvwG8hpRHCR","The Noise, Zion & Lennox","Me Pones en Tensión","The Noise",114,114,53,"18337"
133,"spotify:track:4vCAzANUWDE24URV6wQ4ra","Bad Bunny","Otra Noche en Miami","Rimas Entertainment LLC",43,132,254,"18325"
134,"spotify:track:7hynhxDoDpgMIV12JuVtNa","J Balvin, Bad Bunny, Marciano Cantero","UN PESO","Universal Music Latino / Rimas",10,128,900,"18303"
135,"spotify:track:6Pur3hWy6Nzc27ilmsp5HA","Los Enanitos Verdes","Lamento Boliviano","EMI Latin",102,139,1083,"18252"
136,"spotify:track:0dKg2vGC1hFqcK5LGTaKzX","KAROL G, Nicki Minaj","Tusa","UMLE - Latino",1,127,882,"18246"
137,"spotify:track:1qfoq1qvZT7VwDVeekCJ97","Christian Nodal","De Los Besos Que Te Di","Universal Music Mexico",53,146,798,"18162"
138,"spotify:track:3JCaq3KDSROg3TXhdiDa9n","Jhay Cortez, Anuel AA","Ley Seca","N&E Entertainment LLC",15,124,241,"17930"
139,"spotify:track:0J3K43YwdkPzfce68mdQrW","Espinoza Paz","Soltero Feliz","Viernes Music, S.A de C.V.",19,179,263,"17854"
140,"spotify:track:77dMSg2VHi2wwXjXNrmcrZ","Paulo Londra, Lenny Tavárez","Nena Maldición (feat. Lenny Tavárez)","WEA Latina",22,136,679,"17752"
141,"spotify:track:4ubwzNjqHGaZZ5k06PDx1H","Grupo Niche","Sin Sentimientos","Sony Tropical",104,154,254,"17726"
142,"spotify:track:7DcJXd2xxVcohwehWahFJJ","Frankie Ruiz","Tú Con Él","UMLE - Latino",132,149,40,"17666"
143,"spotify:track:4knc1Fp3kbuq8bH2byOvLu","Camilo, Evaluna Montaner","Índigo","Sony Music Latin",3,135,201,"17529"
144,"spotify:track:6Uj1ctrBOjOas8xZXGqKk4","Doja Cat","Woman","Kemosabe Records/RCA Records",42,138,283,"17474"
145,"spotify:track:3KJ3opyV29269SXkPrc19l","Bad Bunny","120","Rimas Entertainment LLC",15,145,295,"17347"
146,"spotify:track:57pkksnRS4NOOphTmoRlK2","Feid","TENGO FE","Universal Music Latino",2,131,283,"17055"
147,"spotify:track:6NfrH0ANGmgBXyxgV2PeXt","Bad Bunny","La Difícil","Rimas Entertainment LLC",3,148,509,"16891"
148,"spotify:track:4OwhwvKESFtuu06dTgct7i","Marc Seguí, Rauw Alejandro, Pol Granch","Tiroteo - Remix","WEA Latina",20,140,306,"16889"
149,"spotify:track:5jzEwSyyymBlf1fa1o39T2","Mora, Jhay Cortez","512","Rimas Entertainment LLC",16,151,377,"16866"
150,"spotify:track:2tFwfmceQa1Y6nRPhYbEtC","Jhay Cortez, Bad Bunny","CÓMO SE SIENTE - Remix","N&E Entertainment LLC",6,141,719,"16840"
151,"spotify:track:0z7h1C28EemMAFcpkp0iWL","Alzate, Yeison Jimenez","Mi Venganza","YT Rocket",59,170,252,"16743"
152,"spotify:track:60tVsYxb9Ac05YRFgMmyL1","Yiyo Sarante","Corazon de Acero","TranKYoutv",134,162,97,"16647"
153,"spotify:track:1Wrzhfa5bNlqvsnCztz190","Hombres G","Devuélveme a mi chica","WM Spain",129,165,540,"16543"
154,"spotify:track:47ZS1OjnJpJVfGN9yHXfMn","Alex Rose, Rauw Alejandro, Lenny Tavárez, Cazzu, Lyanno","Toda Remix - Remix","Los Oídos Fresh",17,143,369,"16496"
155,"spotify:track:7al6OaakdGoXtEGRy05lgu","Jessi Uribe","Dulce Pecado","Mano de Obra",16,-1,1063,"16393"
156,"spotify:track:132ALUzVLmqYB4UsBj5qD6","Paulo Londra","Adan y Eva","WEA Latina",2,155,1227,"16373"
157,"spotify:track:2QjOHCTQ1Jl3zawyYOpxh6","The Neighbourhood","Sweater Weather","Columbia",103,173,310,"16325"
158,"spotify:track:63bmZnBN1CiJ9sA4qTEe8y","Christian Nodal","Adiós Amor","Universal Music Mexico",68,192,875,"16317"
159,"spotify:track:6UelLqGlWMcVH1E5c4H7lY","Harry Styles","Watermelon Sugar","Columbia",51,161,590,"16224"
160,"spotify:track:7MmrcXVA7A5zZ2CbDuGHNa","Rels B","A Mí","ILoveRibs! / MÉCÈN Ent.",79,156,762,"16220"
161,"spotify:track:5QO79kh1waicV47BqGRL3g","The Weeknd","Save Your Tears","Republic Records",25,168,371,"16210"
162,"spotify:track:2DEZmgHKAvm41k4J3R2E9Y","Bad Bunny, Jowell & Randy, Ñengo Flow","Safaera","Rimas Entertainment LLC",2,163,757,"16143"
163,"spotify:track:3XjN0mvFkQp1FMVM9Ro5hm","Daddy Yankee","RUMBATÓN","Republic Records",27,147,38,"16025"
164,"spotify:track:5Z9KJZvQzH6PFmb8SNkxuk","Lil Nas X, Jack Harlow","INDUSTRY BABY (feat. Jack Harlow)","Columbia",32,160,279,"16007"
165,"spotify:track:4j4w4CXm6BSr0s25wAWrrX","Bad Bunny, Yaviah","Bichiyal","Rimas Entertainment LLC",17,164,256,"15891"
166,"spotify:track:7yQVxpEIfgUJZJLoucfbs3","Ryan Castro, Justin Quiles, Symon Dice","Mírate Bien","Sony Music Entertainment",84,142,10,"15773"
167,"spotify:track:2DB4DdfCFMw1iaR6JaR03a","Camila Cabello, Ed Sheeran","Bam Bam (feat. Ed Sheeran)","Epic",111,176,31,"15670"
168,"spotify:track:1nLs8r6K4YN0avBwUmmTnr","Carin Leon","Tu - Live","Tamarindo Rekordsz",55,194,326,"15417"
169,"spotify:track:6sna5KCgNbt1ciZtVJCjzx","Grupo Niche","Gotas De Lluvia","Sony Tropical",135,191,96,"15377"
170,"spotify:track:26w9NTiE9NGjW1ZvIOd1So","Bad Bunny","BOOKER T","Rimas Entertainment LLC",10,174,445,"15325"
171,"spotify:track:0bBd6K5X4W7t9GyXcaVOA7","J Balvin, Ed Sheeran","Sigue","Universal Music Latino / Asylum Records UK",20,153,38,"15292"
172,"spotify:track:0y60itmpH0aPKsFiGxmtnh","WILLOW","Wait a Minute!","Roc Nation W Smith P&D",118,169,12,"15290"
173,"spotify:track:0V0350NvG0jvbiUTXPzIXU","Marbelle","Adicta al Dolor","FC Entertainment LLC",51,-1,398,"15251"
174,"spotify:track:0cOa970mzTWAxKtltpkpLc","TINI, Maria Becerra","Miénteme","Sony Music Latin",20,157,355,"15218"
175,"spotify:track:1mSviQV9iQnGSRyvTIuxAj","Alvaro Diaz, Rauw Alejandro","Problemón","UMG Recordings, Inc./Universal Music Latino",51,159,118,"15126"
176,"spotify:track:7hbk4BaF66O09R1gq0bKwj","Christian Nodal","No Te Contaron Mal","Universal Music Mexico",43,-1,997,"15116"
177,"spotify:track:26QApq0cuO9brJigr0C0W4","Bad Bunny","HACIENDO QUE ME AMAS","Rimas Entertainment LLC",4,180,506,"15037"
178,"spotify:track:4bF2y8rR7GUjrd5LNEvej3","Ingratax","París","Room28",10,150,278,"15023"
179,"spotify:track:1PGoOrdBQyahALB6Vu7HMN","Carlos Vives, Camilo","Baloncito Viejo","Sony Music Latin",58,187,12,"14994"
180,"spotify:track:02MWAaffLxlfxAUY7c5dvx","Glass Animals","Heat Waves","Polydor Records",117,185,113,"14991"
181,"spotify:track:5q2JbCNi4FcnglgPfxcV65","Anuel AA, Daddy Yankee, Zion & Lennox, Farruko, Wisin","Sola (Remix)","Spiff TV, LLC / Real Hasta La Muerte, Inc.",5,167,923,"14977"
182,"spotify:track:1f6PB9enEpg3o07aHu0Cl4","Morat","Llamada Perdida","Universal Music Spain S.L.",17,182,73,"14959"
183,"spotify:track:2hLXUbsOU9cDb9RFva9FYr","Mora, Jhay Cortez","MEMORIAS","Rimas Entertainment LLC",51,183,31,"14900"
