rank,uri,artist_names,track_name,source,peak_rank,previous_rank,days_on_chart,streams
126,"spotify:track:1mlGScrDQqHqmhdIqE8MmA","Morat, Juanes","Besos En Guerra","Universal Music Spain S.L.",26,110,1599,"22869"
127,"spotify:track:3eFL5cxO22TpyjK3wNb27q","Feid","TE MATA","Universal Music Latino",5,107,316,"22615"
128,"spotify:track:69xohKu8C1fsflYAiSNbwM","BTS","Run BTS","BIGHIT MUSIC",36,176,22,"22549"
129,"spotify:track:71iAechwVKGu26pahzFL0k","Morat","Cuando Nadie Ve","Universal Music Spain S.L.",21,105,1234,"22226"
130,"spotify:track:1FlL8ycld6uVDDyhV7P5FA","Rauw Alejandro","Cúrame","Sony Music Latin/Duars Entertainment",17,121,341,"22167"
131,"spotify:track:01EzG8Qg7oQqYMTNV5YkOW","Julianno Sosa, King Savagge","Cochinae","Sosa Mafia Records",101,120,53,"21950"
132,"spotify:track:2tFwfmceQa1Y6nRPhYbEtC","Jhay Cortez, Bad Bunny","CÓMO SE SIENTE - Remix","N&E Entertainment LLC",6,168,780,"21884"
133,"spotify:track:2TPWn36SvcFXT2lEfEvm0p","Ryan Castro","Q´Hubo Bebé","Sony Music Entertainment",72,123,36,"21591"
134,"spotify:track:6ifUES3keWjwXgae8pXI3o","Danny Ocean","Me Rehúso","Atlantic Records",1,122,2000,"21539"
135,"spotify:track:57pkksnRS4NOOphTmoRlK2","Feid","TENGO FE","Universal Music Latino",2,144,342,"21495"
136,"spotify:track:2naqSVQHgiaoEpxtkVOhmK","Dimension Latina","Llorarás","Musart-Balboa",34,169,761,"21146"
137,"spotify:track:41wtwzCZkXwpnakmwJ239F","Bad Bunny","Si Veo a Tu Mamá","Rimas Entertainment LLC",2,127,852,"21049"
138,"spotify:track:6srBp90EwADKAF7PorGiUC","Adolescent's Orquesta","Virgen","KORTA RECORDS",64,136,298,"21011"
139,"spotify:track:5WVZfMIrS6hbvwG8hpRHCR","The Noise, Zion & Lennox","Me Pones en Tensión","The Noise",104,139,114,"20984"
140,"spotify:track:5J7teKIJGtqVypgYI6sqXj","Bad Bunny, Mora","Una Vez","Rimas Entertainment LLC",28,131,477,"20895"
141,"spotify:track:5YBvKoQDMAd7IjonxPQYFN","Sech","Noche de Teteo","Rich Music",105,151,42,"20768"
142,"spotify:track:3lGMtkONrZdJ8kTCg6KIFf","Natalia Lafourcade","Hasta la Raíz","RCA Records Label",53,130,235,"20682"
143,"spotify:track:25ZAibhr3bdlMCLmubZDVt","J Balvin, Bad Bunny","QUE PRETENDES","Universal Music Latino / Rimas",3,183,1069,"20449"
144,"spotify:track:0VjIjW4GlUZAMYd2vXMi3b","The Weeknd","Blinding Lights","Republic Records",10,135,939,"20387"
145,"spotify:track:4eDjNcAyIuJFhQ31Fvvoc1","J Alvarez, Ñejo & Dalmata","Sexo, Sudor y Calor","On Top of the World Music",106,138,330,"20247"
